conversation_index,turn_index,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
3598,4,1840,501,2341,3.6726546906187623
3598,5,2585,798,3383,3.2393483709273183
3598,6,3667,742,4409,4.942048517520216
3598,7,4463,744,5207,5.998655913978495
3598,8,5269,583,5852,9.037735849056604
3599,1,57,32,89,1.78125
3599,2,111,211,322,0.5260663507109005
3600,1,38,414,452,0.09178743961352658
3600,2,523,475,998,1.1010526315789473
3601,1,50,444,494,0.11261261261261261
3601,2,540,534,1074,1.0112359550561798
3601,3,1120,440,1560,2.5454545454545454
3601,4,1569,566,2135,2.7720848056537104
3601,5,2172,524,2696,4.145038167938932
3601,6,2744,535,3279,5.128971962616823
3601,7,3298,497,3795,6.635814889336016
3601,8,3811,672,4483,5.6711309523809526
3601,9,5335,775,6110,6.883870967741935
3601,10,6201,742,6943,8.357142857142858
3602,1,26,479,505,0.054279749478079335
3602,2,529,718,1247,0.7367688022284122
3602,3,1366,813,2179,1.6801968019680196
3602,4,2211,840,3051,2.632142857142857
3602,5,3116,791,3907,3.939317319848293
3602,6,4130,938,5068,4.402985074626866
3602,7,5081,908,5989,5.595814977973569
3603,1,14,184,198,0.07608695652173914
3603,2,229,398,627,0.5753768844221105
3603,3,718,447,1165,1.6062639821029083
3603,4,1202,569,1771,2.1124780316344465
3603,5,1782,482,2264,3.6970954356846475
3604,1,654,327,981,2.0
3604,2,993,323,1316,3.0743034055727554
3604,3,1352,592,1944,2.2837837837837838
3604,4,1971,360,2331,5.475
3605,1,328,383,711,0.856396866840731
3605,2,877,495,1372,1.7717171717171718
3605,3,1392,425,1817,3.275294117647059
3605,4,1844,466,2310,3.9570815450643777
3605,5,2330,169,2499,13.78698224852071
3606,1,997,253,1250,3.940711462450593
3606,2,1300,335,1635,3.8805970149253732
3606,3,1703,387,2090,4.4005167958656335
3606,4,2135,280,2415,7.625
3606,5,2451,588,3039,4.168367346938775
3606,6,3584,315,3899,11.377777777777778
3606,7,3937,135,4072,29.16296296296296
3606,8,4111,671,4782,6.126676602086438
3606,9,4828,316,5144,15.278481012658228
3606,10,5193,415,5608,12.513253012048192
3606,11,6518,112,6630,58.19642857142857
3606,12,6679,494,7173,13.520242914979757
3606,13,7215,174,7389,41.46551724137931
3606,14,7434,161,7595,46.17391304347826
3607,1,239,546,785,0.43772893772893773
3607,2,795,202,997,3.9356435643564356
3608,1,1056,54,1110,19.555555555555557
3608,2,3061,334,3395,9.164670658682635
3608,3,4102,525,4627,7.8133333333333335
3608,4,5398,623,6021,8.664526484751203
3609,1,173,995,1168,0.17386934673366833
3609,2,1209,511,1720,2.3659491193737767
3610,1,24,401,425,0.059850374064837904
3610,2,451,299,750,1.508361204013378
3610,3,763,519,1282,1.4701348747591523
3610,4,1296,562,1858,2.306049822064057
3610,5,1870,348,2218,5.373563218390805
3610,6,2243,308,2551,7.282467532467533
3610,7,2561,407,2968,6.292383292383293
3610,8,2983,307,3290,9.716612377850163
3610,9,3321,269,3590,12.345724907063197
3610,10,3608,409,4017,8.821515892420537
3610,11,4034,307,4341,13.140065146579804
3611,1,262,112,374,2.3392857142857144
3611,2,1282,105,1387,12.209523809523809
3611,3,1393,185,1578,7.52972972972973
3611,4,1584,592,2176,2.675675675675676
3611,5,2182,526,2708,4.14828897338403
3611,6,2714,556,3270,4.881294964028777
3611,7,3276,490,3766,6.685714285714286
3611,8,3772,462,4234,8.164502164502165
3611,9,4240,213,4453,19.906103286384976
3611,10,4459,796,5255,5.601758793969849
3611,11,5261,772,6033,6.814766839378239
3611,12,6039,805,6844,7.501863354037267
3611,13,6850,646,7496,10.603715170278639
3612,1,64,628,692,0.10191082802547771
3613,1,251,344,595,0.7296511627906976
3613,2,626,349,975,1.7936962750716332
3613,3,984,79,1063,12.455696202531646
3613,4,1071,344,1415,3.113372093023256
3613,5,1692,507,2199,3.337278106508876
3613,6,2213,384,2597,5.763020833333333
3614,1,81,550,631,0.14727272727272728
3615,1,2782,491,3273,5.665987780040733
3615,2,3294,510,3804,6.458823529411765
3615,3,3825,358,4183,10.684357541899441
3615,4,4204,234,4438,17.965811965811966
3616,1,188,472,660,0.3983050847457627
3616,2,684,507,1191,1.349112426035503
3616,3,1211,510,1721,2.3745098039215686
3616,4,1747,62,1809,28.177419354838708
3616,5,5846,104,5950,56.21153846153846
3616,6,5983,78,6061,76.7051282051282
3616,7,6094,53,6147,114.98113207547169
3617,1,42,755,797,0.05562913907284768
3617,2,801,784,1585,1.0216836734693877
3617,3,1602,856,2458,1.8714953271028036
3617,4,2465,837,3302,2.945041816009558
3617,5,3322,30,3352,110.73333333333333
3617,6,3357,529,3886,6.34593572778828
3618,1,4,25,29,0.16
3618,2,59,34,93,1.7352941176470589
3618,3,3433,42,3475,81.73809523809524
3618,4,6262,12,6274,521.8333333333334
3618,5,6393,46,6439,138.97826086956522
3618,6,6564,360,6924,18.233333333333334
3618,7,6932,560,7492,12.378571428571428
3619,1,31,927,958,0.03344120819848975
3620,1,2115,367,2482,5.762942779291553
3620,2,2667,426,3093,6.26056338028169
3620,3,3320,534,3854,6.217228464419476
3621,1,65,30,95,2.1666666666666665
3621,2,188,824,1012,0.22815533980582525
3621,3,1020,232,1252,4.396551724137931
3622,1,262,129,391,2.0310077519379846
3622,2,934,117,1051,7.982905982905983
3622,3,1057,215,1272,4.916279069767442
3622,4,1278,753,2031,1.697211155378486
3622,5,2037,628,2665,3.2436305732484074
3622,6,2671,892,3563,2.9943946188340806
3622,7,3569,590,4159,6.049152542372881
3622,8,4165,837,5002,4.97610513739546
3622,9,5008,638,5646,7.849529780564263
3622,10,5652,863,6515,6.549246813441483
3622,11,6521,397,6918,16.425692695214106
3623,1,58,792,850,0.07323232323232323
3623,2,869,135,1004,6.437037037037037
3623,3,1029,175,1204,5.88
3623,4,1224,108,1332,11.333333333333334
3623,5,1361,1148,2509,1.1855400696864111
3623,6,2514,1123,3637,2.238646482635797
3623,7,3642,1139,4781,3.1975417032484637
3623,8,4808,1060,5868,4.535849056603774
3623,9,5873,1088,6961,5.397977941176471
3623,10,6966,897,7863,7.765886287625418
3623,11,7889,209,8098,37.74641148325359
3624,1,19,565,584,0.033628318584070796
3624,2,592,540,1132,1.0962962962962963
3625,1,926,369,1295,2.5094850948509486
3626,1,26,349,375,0.07449856733524356
3626,2,377,330,707,1.1424242424242423
3626,3,726,351,1077,2.0683760683760686
3626,4,1102,315,1417,3.4984126984126984
3626,5,1444,435,1879,3.3195402298850576
3626,6,1897,317,2214,5.9842271293375395
3626,7,2217,315,2532,7.038095238095238
3626,8,2534,286,2820,8.86013986013986
3626,9,2824,53,2877,53.283018867924525
3626,10,2892,62,2954,46.645161290322584
3627,1,19,332,351,0.0572289156626506
3627,2,409,1017,1426,0.40216322517207476
3628,1,438,685,1123,0.6394160583941606
3628,2,1147,1047,2194,1.0955109837631327
3628,3,2197,239,2436,9.192468619246862
3628,4,2461,793,3254,3.103404791929382
3629,1,118,894,1012,0.1319910514541387
3630,1,41,538,579,0.0762081784386617
3630,2,589,658,1247,0.8951367781155015
3631,1,227,1042,1269,0.21785028790786948
3631,2,1277,826,2103,1.5460048426150121
3631,3,2137,374,2511,5.713903743315508
3632,1,42,860,902,0.04883720930232558
3632,2,1079,693,1772,1.556998556998557
3632,3,1870,661,2531,2.8290468986384267
3632,4,2933,487,3420,6.02258726899384
3632,5,3439,596,4035,5.77013422818792
3632,6,4058,862,4920,4.707656612529003
3632,7,5035,172,5207,29.273255813953487
3632,8,6285,643,6928,9.774494556765163
3632,9,7024,621,7645,11.310789049919485
3633,1,168,209,377,0.8038277511961722
3633,2,488,270,758,1.8074074074074074
3633,3,904,758,1662,1.1926121372031662
3633,4,1772,95,1867,18.652631578947368
3633,5,1912,123,2035,15.544715447154472
3633,6,2156,375,2531,5.749333333333333
3634,1,33,683,716,0.048316251830161056
3634,2,720,797,1517,0.903387703889586
3634,3,1525,712,2237,2.1418539325842696
3634,4,2247,743,2990,3.024226110363392
3634,5,3006,434,3440,6.926267281105991
3635,1,919,218,1137,4.215596330275229
3635,2,1182,36,1218,32.833333333333336
3635,3,1276,33,1309,38.666666666666664
3635,4,1340,40,1380,33.5
3635,5,1471,76,1547,19.355263157894736
3635,6,1647,24,1671,68.625
3635,7,1711,38,1749,45.026315789473685
3636,1,12,351,363,0.03418803418803419
3636,2,372,611,983,0.6088379705400983
3636,3,1007,230,1237,4.378260869565217
3636,4,1250,631,1881,1.9809825673534074
3636,5,1900,835,2735,2.2754491017964074
3636,6,2756,635,3391,4.340157480314961
3636,7,3431,833,4264,4.118847539015606
3636,8,4289,430,4719,9.974418604651163
3636,9,4732,158,4890,29.949367088607595
3636,10,4896,304,5200,16.105263157894736
3636,11,5219,115,5334,45.38260869565217
3636,12,5347,488,5835,10.956967213114755
3636,13,5845,640,6485,9.1328125
3636,14,6497,910,7407,7.13956043956044
3637,1,29,1769,1798,0.01639344262295082
3637,2,1907,1207,3114,1.579950289975145
3637,3,3511,1569,5080,2.2377310388782665
3637,4,5252,1301,6553,4.036894696387394
3638,1,17,469,486,0.03624733475479744
3639,1,23,703,726,0.032716927453769556
3640,1,46,269,315,0.17100371747211895
3640,2,322,412,734,0.7815533980582524
3640,3,753,388,1141,1.940721649484536
3640,4,1220,12,1232,101.66666666666667
3640,5,1245,21,1266,59.285714285714285
3640,6,1293,406,1699,3.184729064039409
3640,7,1727,770,2497,2.242857142857143
3641,1,58,609,667,0.09523809523809523
3642,1,23,265,288,0.08679245283018867
3643,1,421,482,903,0.8734439834024896
3643,2,936,490,1426,1.910204081632653
3643,3,1447,488,1935,2.9651639344262297
3643,4,1982,510,2492,3.8862745098039215
3643,5,2559,512,3071,4.998046875
3644,1,154,747,901,0.20615796519410978
3644,2,938,289,1227,3.245674740484429
3644,3,1264,283,1547,4.46643109540636
3644,4,1576,681,2257,2.31424375917768
3645,1,247,672,919,0.36755952380952384
3646,1,43,575,618,0.07478260869565218
3646,2,688,872,1560,0.7889908256880734
3646,3,1583,769,2352,2.05851755526658
3646,4,2399,613,3012,3.9135399673735725
3646,5,3044,661,3705,4.605143721633888
3646,6,3757,679,4436,5.533136966126657
3646,7,4452,587,5039,7.584327086882453
3646,8,5079,470,5549,10.806382978723404
3646,9,5564,583,6147,9.543739279588337
3646,10,6165,464,6629,13.286637931034482
3646,11,6669,812,7481,8.213054187192117
3646,12,7584,517,8101,14.669245647969053
3647,1,835,892,1727,0.9360986547085202
3647,2,1794,523,2317,3.4302103250478013
3647,3,2370,140,2510,16.928571428571427
3647,4,2545,875,3420,2.9085714285714284
3647,5,3431,534,3965,6.425093632958801
3647,6,3985,595,4580,6.697478991596639
3648,1,25,645,670,0.03875968992248062
3648,2,682,493,1175,1.383367139959432
3648,3,1253,498,1751,2.5160642570281126
3648,4,1780,535,2315,3.3271028037383177
3649,1,502,25,527,20.08
3649,2,542,123,665,4.40650406504065
3649,3,678,123,801,5.512195121951219
3650,1,34,672,706,0.050595238095238096
3650,2,718,539,1257,1.3320964749536177
3650,3,1303,543,1846,2.3996316758747698
3650,4,1881,582,2463,3.231958762886598
3651,1,172,359,531,0.479108635097493
3651,2,646,566,1212,1.1413427561837455
3651,3,1229,183,1412,6.715846994535519
3651,4,1660,537,2197,3.091247672253259
3651,5,2202,353,2555,6.237960339943343
3651,6,2570,639,3209,4.021909233176839
3651,7,3227,289,3516,11.166089965397925
3651,8,3523,319,3842,11.043887147335424
3651,9,3850,480,4330,8.020833333333334
3651,10,4335,188,4523,23.05851063829787
3651,11,4531,429,4960,10.561771561771561
3652,1,113,541,654,0.2088724584103512
3653,1,49,101,150,0.48514851485148514
3653,2,165,158,323,1.0443037974683544
3653,3,339,163,502,2.079754601226994
3653,4,532,478,1010,1.112970711297071
3653,5,1019,525,1544,1.940952380952381
3653,6,1559,82,1641,19.01219512195122
3653,7,3001,499,3500,6.014028056112225
3653,8,7309,59,7368,123.88135593220339
3653,9,7383,30,7413,246.1
3654,1,250,475,725,0.5263157894736842
3655,1,41,419,460,0.09785202863961814
3655,2,612,768,1380,0.796875
3655,3,1551,746,2297,2.079088471849866
3655,4,2754,2846,5600,0.9676739283204497
3656,1,19,487,506,0.039014373716632446
3656,2,563,881,1444,0.6390465380249716
3656,3,1474,821,2295,1.7953714981729598
3656,4,2329,966,3295,2.410973084886128
3656,5,3313,1006,4319,3.29324055666004
3656,6,4375,285,4660,15.350877192982455
3656,7,4714,317,5031,14.870662460567823
3656,8,5131,596,5727,8.609060402684564
3656,9,5762,952,6714,6.052521008403361
3656,10,6782,964,7746,7.035269709543568
3657,1,409,760,1169,0.5381578947368421
3657,2,1203,199,1402,6.045226130653266
3657,3,1521,560,2081,2.7160714285714285
3657,4,2172,700,2872,3.1028571428571428
3657,5,2925,476,3401,6.144957983193278
3657,6,3431,596,4027,5.756711409395973
3657,7,4054,600,4654,6.756666666666667
3658,1,16,686,702,0.023323615160349854
3659,1,565,1028,1593,0.5496108949416343
3659,2,1598,230,1828,6.947826086956522
3660,1,27,22,49,1.2272727272727273
3660,2,199,550,749,0.3618181818181818
3660,3,795,35,830,22.714285714285715
3660,4,1718,658,2376,2.6109422492401215
3660,5,3294,701,3995,4.699001426533523
3660,6,4005,31,4036,129.19354838709677
3660,7,4997,720,5717,6.940277777777778
3660,8,5784,643,6427,8.995334370139968
3660,9,6473,350,6823,18.494285714285713
3660,10,6852,649,7501,10.557781201848998
3660,11,7556,503,8059,15.021868787276341
3661,1,94,648,742,0.14506172839506173
3661,2,791,668,1459,1.1841317365269461
3662,1,9,21,30,0.42857142857142855
3662,2,201,764,965,0.2630890052356021
3662,3,1272,99,1371,12.848484848484848
3662,4,1438,669,2107,2.1494768310911807
3662,5,2109,78,2187,27.03846153846154
3662,6,2241,593,2834,3.779089376053963
3662,7,2860,548,3408,5.218978102189781
3662,8,3434,500,3934,6.868
3662,9,3956,592,4548,6.6824324324324325
3663,1,60,381,441,0.15748031496062992
3664,1,38,542,580,0.07011070110701106
3664,2,622,652,1274,0.9539877300613497
3664,3,1383,573,1956,2.413612565445026
3664,4,2032,574,2606,3.5400696864111496
3664,5,2665,279,2944,9.551971326164875
3664,6,2975,307,3282,9.690553745928339
3664,7,3556,954,4510,3.7274633123689727
3664,8,4551,666,5217,6.833333333333333
3664,9,5233,374,5607,13.991978609625669
3664,10,5618,712,6330,7.890449438202247
3664,11,6501,878,7379,7.404328018223235
3664,12,7394,217,7611,34.07373271889401
3665,1,1042,267,1309,3.902621722846442
3665,2,1344,315,1659,4.266666666666667
3666,1,1222,1005,2227,1.2159203980099502
3666,2,2243,207,2450,10.83574879227053
3666,3,2477,465,2942,5.326881720430108
3666,4,2965,526,3491,5.636882129277566
3666,5,3515,612,4127,5.743464052287582
3666,6,4151,547,4698,7.588665447897624
3666,7,4720,713,5433,6.6199158485273495
3666,8,5456,643,6099,8.485225505443236
3666,9,6114,635,6749,9.628346456692913
3666,10,6771,549,7320,12.333333333333334
3666,11,7337,575,7912,12.76
3667,1,539,669,1208,0.8056801195814649
3667,2,1300,593,1893,2.1922428330522767
3667,3,1945,789,2734,2.465145754119138
3667,4,2786,819,3605,3.4017094017094016
3667,5,4468,900,5368,4.964444444444444
3667,6,5471,903,6374,6.058693244739756
3667,7,6376,305,6681,20.904918032786885
3667,8,7451,443,7894,16.81941309255079
3668,1,89,578,667,0.15397923875432526
3668,2,690,590,1280,1.1694915254237288
3668,3,1308,651,1959,2.0092165898617513
3668,4,1977,948,2925,2.0854430379746836
3669,1,361,179,540,2.016759776536313
3669,2,569,274,843,2.076642335766423
3670,1,308,178,486,1.7303370786516854
3670,2,489,196,685,2.4948979591836733
3670,3,688,184,872,3.739130434782609
3670,4,875,140,1015,6.25
3671,1,11,235,246,0.04680851063829787
3671,2,1131,239,1370,4.7322175732217575
3671,3,1438,672,2110,2.1398809523809526
3672,1,140,58,198,2.413793103448276
3672,2,203,40,243,5.075
3672,3,2304,76,2380,30.31578947368421
3672,4,3346,67,3413,49.940298507462686
3672,5,6280,80,6360,78.5
3672,6,7794,2,7796,3897.0
3673,1,60,407,467,0.14742014742014742
3674,1,92,514,606,0.17898832684824903
3674,2,639,1024,1663,0.6240234375
3674,3,1666,163,1829,10.220858895705522
3675,1,23,821,844,0.028014616321559074
3676,1,158,917,1075,0.1723009814612868
3676,2,1183,531,1714,2.2278719397363465
3676,3,1855,302,2157,6.142384105960265
3676,4,2204,248,2452,8.887096774193548
3676,5,2539,275,2814,9.232727272727272
3676,6,2886,167,3053,17.281437125748504
3676,7,3070,300,3370,10.233333333333333
3676,8,3407,151,3558,22.56291390728477
3676,9,3677,171,3848,21.502923976608187
3676,10,3865,153,4018,25.26143790849673
3676,11,4035,367,4402,10.994550408719347
3676,12,4491,195,4686,23.03076923076923
3676,13,4703,429,5132,10.962703962703962
3677,1,192,844,1036,0.22748815165876776
3677,2,1062,788,1850,1.3477157360406091
3677,3,1951,311,2262,6.273311897106109
3677,4,2295,400,2695,5.7375
3677,5,2755,571,3326,4.824868651488616
3677,6,3394,603,3997,5.628524046434494
3678,1,54,229,283,0.23580786026200873
3678,2,294,184,478,1.5978260869565217
3678,3,489,244,733,2.0040983606557377
3678,4,741,288,1029,2.5729166666666665
3678,5,1037,298,1335,3.4798657718120807
3678,6,1343,353,1696,3.8045325779036827
3678,7,1704,319,2023,5.341692789968652
3678,8,2031,340,2371,5.973529411764706
3678,9,2379,343,2722,6.9358600583090375
3678,10,2730,354,3084,7.711864406779661
3678,11,3092,399,3491,7.74937343358396
3678,12,3499,422,3921,8.291469194312796
3678,13,3929,379,4308,10.366754617414248
3678,14,4311,424,4735,10.16745283018868
3678,15,4738,458,5196,10.344978165938864
3678,16,5199,416,5615,12.497596153846153
3678,17,5618,433,6051,12.97459584295612
3678,18,6054,445,6499,13.604494382022471
3678,19,6502,487,6989,13.351129363449692
3678,20,6992,476,7468,14.6890756302521
3678,21,7471,519,7990,14.394990366088631
3679,1,177,627,804,0.2822966507177033
3679,2,824,519,1343,1.5876685934489403
3679,3,1412,586,1998,2.409556313993174
3679,4,2019,623,2642,3.240770465489567
3680,1,258,89,347,2.898876404494382
3680,2,377,170,547,2.2176470588235295
3680,3,577,309,886,1.867313915857605
3680,4,905,233,1138,3.88412017167382
3680,5,1165,243,1408,4.794238683127572
3680,6,1442,350,1792,4.12
3680,7,1855,354,2209,5.240112994350283
3680,8,2225,269,2494,8.271375464684015
3681,1,44,608,652,0.07236842105263158
3681,2,706,590,1296,1.1966101694915254
3681,3,1306,465,1771,2.8086021505376344
3682,1,15,387,402,0.03875968992248062
3682,2,415,329,744,1.2613981762917934
3682,3,756,498,1254,1.5180722891566265
3682,4,1264,443,1707,2.853273137697517
3683,1,67,907,974,0.07386990077177508
3683,2,982,385,1367,2.550649350649351
3683,3,1408,924,2332,1.5238095238095237
3683,4,2355,932,3287,2.526824034334764
3683,5,3310,908,4218,3.645374449339207
3683,6,4241,930,5171,4.560215053763441
3683,7,5179,836,6015,6.194976076555024
3683,8,6065,711,6776,8.530239099859353
3683,9,6796,907,7703,7.492833517089306
3683,10,7711,319,8030,24.17241379310345
3684,1,448,649,1097,0.6902927580893683
3684,2,1169,218,1387,5.362385321100917
3684,3,1410,64,1474,22.03125
3684,4,1516,130,1646,11.661538461538461
